customer_id,fisrt_name,second_name,gender,date_of_birth,city,state,occupation,customer_segment,annual_income,join_date
CUST01396,Angela,Flores,Female,6/21/1978,Osaka,Osaka,Project Manager,Premium,139496,10/17/2023
CUST01397,Emily,Rodriguez,Female,11/12/1995,Buenos Aires,Buenos Aires,Chef,Retail,34338,5/20/2023
CUST01398,Janet,Martinez,Female,2/20/1981,Chicago,Illinois,Student,Retail,9474,1/15/2025
CUST01399,Janet,Harris,Female,10/18/1987,Bengaluru,Karnataka,Architect,Premium,155931,1/12/2025
CUST01400,Helen,White,Female,1/12/1958,Montreal,Quebec,Administrative Assistant,Retail,85044,9/19/2023
CUST01401,Anthony,Scott,Male,11/14/1958,San Francisco,California,Researcher,Retail,59298,4/1/2019
CUST01402,Ashley,White,Female,12/7/1997,Miami,Florida,Software Engineer,Premium,111607,4/22/2025
CUST01403,Karen,Flores,Female,12/9/1981,Vancouver,British Columbia,Financial Analyst,Premium,176243,1/8/2018
CUST01404,Linda,Rodriguez,Female,6/25/1990,Amsterdam,North Holland,Architect,Premium,142589,3/29/2020
CUST01405,Jerry,Davis,Male,1/11/1962,Delhi,Delhi,Operations Manager,Premium,157893,8/10/2018
CUST01406,Amy,Hall,Female,2/8/2002,Montreal,Quebec,Operations Manager,Premium,89875,5/2/2021
CUST01407,George,Smith,Male,6/9/1995,Houston,Texas,Driver,Retail,69701,2/6/2024
CUST01408,William,Wright,Male,10/3/1969,Vancouver,British Columbia,Retail Manager,Retail,83326,2/22/2024
CUST01409,Anthony,Jackson,Male,2/9/2002,New York,New York,Architect,Premium,117741,11/2/2018
CUST01410,Joseph,Mitchell,Male,4/23/1997,Rome,Lazio,Driver,Retail,45594,1/20/2022
CUST01411,William,Ramirez,Male,7/1/1990,Osaka,Osaka,Pharmacist,Premium,170061,5/6/2021
CUST01412,Patricia,Lee,Female,10/9/1976,Dublin,Leinster,Chef,Retail,65211,5/20/2025
CUST01413,Tyler,Jackson,Male,2/10/1976,Istanbul,Istanbul,Pharmacist,Premium,210497,7/17/2022
CUST01414,David,Nguyen,Male,12/11/1980,Los Angeles,California,Administrative Assistant,Retail,46327,7/25/2025
CUST01415,Debra,Campbell,Female,1/17/2000,Johannesburg,Gauteng,Entrepreneur,SME,113009,3/9/2019
CUST01416,Pamela,Lee,Female,11/11/2007,Hong Kong,Hong Kong,Doctor,Premium,175070,1/26/2025
CUST01417,Jonathan,Anderson,Male,10/14/1990,Istanbul,Istanbul,Teacher,Retail,89259,1/30/2019
CUST01418,Sandra,Hernandez,Female,8/20/2005,Toronto,Ontario,Marketing Specialist,Retail,49711,1/16/2026
CUST01419,Helen,Johnson,Female,6/27/2002,Sao Paulo,Sao Paulo,Student,Retail,8854,9/7/2024
CUST01420,Daniel,Lopez,Male,7/16/1994,San Francisco,California,Civil Engineer,Premium,177538,11/19/2024
CUST01421,Mark,Anderson,Male,5/1/1994,Melbourne,Victoria,Lawyer,Premium,189932,8/19/2024
CUST01422,Tyler,Hall,Male,9/10/1995,Jakarta,Jakarta,Researcher,Retail,75281,1/16/2020
CUST01423,Larry,Thompson,Male,3/28/1969,Bogota,Bogota,Sales Associate,Retail,59290,10/22/2018
CUST01424,Anthony,Hernandez,Male,7/26/1983,Atlanta,Georgia,HR Specialist,Retail,76296,10/29/2021
CUST01425,Amanda,Carter,Female,11/9/1994,Jakarta,Jakarta,Electrician,Retail,88733,5/24/2018
CUST01426,Sophia,Flores,Female,7/11/1967,London,England,Sales Associate,Retail,44716,6/11/2020
CUST01427,Karen,Williams,Female,7/7/1982,Osaka,Osaka,Driver,Retail,49564,4/27/2025
CUST01428,Rebecca,Harris,Female,12/7/1970,Cape Town,Western Cape,Financial Analyst,Premium,162756,2/1/2020
CUST01429,William,Thompson,Male,4/26/1975,Tokyo,Tokyo,Student,Retail,2529,6/11/2020
CUST01430,Raymond,Smith,Male,12/8/1986,Istanbul,Istanbul,Operations Manager,Premium,86904,10/28/2024
CUST01431,Katherine,Martinez,Female,5/4/1970,Osaka,Osaka,Chef,Retail,87186,4/5/2018
CUST01432,Christine,Smith,Female,4/22/2006,Hong Kong,Hong Kong,Operations Manager,Premium,93554,11/15/2024
CUST01433,Linda,Martin,Female,4/22/1993,Los Angeles,California,Marketing Specialist,Retail,39341,4/28/2020
CUST01434,Stephanie,Walker,Female,4/6/2003,Dublin,Leinster,Teacher,Retail,87456,3/27/2025
CUST01435,David,Brown,Male,2/14/1984,Bogota,Bogota,Business Analyst,Premium,166917,10/20/2019
CUST01436,Frank,Wright,Male,11/8/2002,Buenos Aires,Buenos Aires,Customer Support,Retail,74996,2/26/2025
CUST01437,Carol,Rodriguez,Female,3/27/1959,Shanghai,Shanghai,Graphic Designer,Retail,45384,10/9/2022
CUST01438,Patricia,Thomas,Female,2/9/2008,Manila,Metro Manila,Electrician,Retail,30891,5/11/2023
CUST01439,Lisa,Smith,Female,3/13/1969,Houston,Texas,Retail Manager,Retail,87844,12/20/2021
CUST01440,Margaret,Campbell,Female,10/9/2003,Santiago,Santiago Metropolitan,Accountant,Retail,61069,10/28/2025
CUST01441,Anthony,Miller,Male,2/6/1959,Montreal,Quebec,Chef,Retail,59824,5/16/2021
CUST01442,Tyler,Lewis,Male,10/21/1967,Dubai,Dubai,Mechanic,Retail,32562,4/9/2026
CUST01443,Joseph,Martinez,Male,8/16/1977,Madrid,Madrid,Civil Engineer,Premium,87670,8/18/2019
CUST01444,Jennifer,Gonzalez,Female,8/16/1996,Dubai,Dubai,Student,Retail,6211,3/1/2022
CUST01445,Emily,Moore,Female,3/13/1987,Lima,Lima,Architect,Premium,197368,10/25/2022
CUST01446,Daniel,Wilson,Male,5/25/1979,Mumbai,Maharashtra,Teacher,Retail,53627,3/21/2021
CUST01447,Mark,Green,Male,9/20/1971,New York,New York,Student,Retail,20678,7/14/2021
CUST01448,Mary,Nelson,Female,12/8/1966,Montreal,Quebec,Civil Engineer,Premium,83856,7/26/2021
CUST01449,Brenda,Baker,Female,8/7/1995,Istanbul,Istanbul,Administrative Assistant,Retail,61472,2/19/2022
CUST01450,Scott,Clark,Male,9/2/1977,Tokyo,Tokyo,Mechanic,Retail,33005,8/8/2021
CUST01451,Michelle,Lewis,Female,10/31/1990,Abu Dhabi,Abu Dhabi,Pharmacist,Premium,97884,3/24/2021
CUST01452,Deborah,Lewis,Female,6/22/1970,Chicago,Illinois,Electrician,Retail,49560,10/4/2019
CUST01453,Anna,Scott,Female,9/8/1961,Los Angeles,California,Financial Analyst,Premium,96567,9/6/2022
CUST01454,William,Davis,Male,9/11/2005,Amsterdam,North Holland,Pharmacist,Premium,120631,7/9/2022
CUST01455,Sophia,Ramirez,Female,3/16/1962,Lagos,Lagos,Administrative Assistant,Retail,32083,3/15/2026
CUST01456,Raymond,Clark,Male,5/10/1997,Bangkok,Bangkok,Pharmacist,Premium,101260,12/7/2024
CUST01457,Cynthia,Wilson,Female,5/17/2002,Jakarta,Jakarta,Architect,Premium,185697,3/20/2024
CUST01458,Margaret,Jackson,Female,7/4/1989,Vancouver,British Columbia,Retail Manager,Retail,51478,1/23/2021
CUST01459,Joseph,Green,Male,10/3/1979,Dublin,Leinster,Financial Analyst,Premium,177047,9/20/2019
CUST01460,Steven,Wright,Male,6/1/1970,Melbourne,Victoria,Teacher,Retail,61038,10/25/2024
CUST01461,Barbara,Moore,Female,7/24/1992,Osaka,Osaka,Administrative Assistant,Retail,30463,4/28/2025
CUST01462,Sharon,Torres,Female,5/6/1969,Hong Kong,Hong Kong,Student,Retail,2638,5/19/2022
CUST01463,Jack,Ramirez,Male,11/24/1960,Moscow,Moscow,Administrative Assistant,Retail,82006,9/15/2020
CUST01464,Gregory,Young,Male,5/31/1963,Chicago,Illinois,Customer Support,Retail,74335,12/22/2023
CUST01465,Linda,Lewis,Female,3/12/2000,Sao Paulo,Sao Paulo,Civil Engineer,Premium,135770,4/11/2025
CUST01466,Olivia,Harris,Female,12/21/1996,Beijing,Beijing,Student,Retail,3185,2/24/2026
CUST01467,Joshua,Wilson,Male,9/29/1990,Cairo,Cairo,Student,Retail,3935,6/20/2018
CUST01468,Charles,Torres,Male,5/7/1969,Lima,Lima,Electrician,Retail,63739,1/9/2025
CUST01469,Jack,Clark,Male,2/13/1958,Jakarta,Jakarta,Sales Associate,Retail,28245,3/11/2024
CUST01470,Margaret,Lewis,Female,4/23/1967,Istanbul,Istanbul,Graphic Designer,Retail,45106,5/11/2018
CUST01471,Maria,Martinez,Female,1/4/2005,Tokyo,Tokyo,Architect,Premium,218239,6/28/2019
CUST01472,Frank,Wilson,Male,3/13/1990,Amsterdam,North Holland,Administrative Assistant,Retail,48017,5/13/2019
CUST01473,Tyler,Baker,Male,4/14/2003,Buenos Aires,Buenos Aires,Sales Associate,Retail,62903,9/23/2019
CUST01474,Shirley,Flores,Female,9/10/1967,Montreal,Quebec,Financial Analyst,Premium,121494,3/13/2019
CUST01475,Melissa,Allen,Female,12/9/1984,Mexico City,CDMX,Customer Support,Retail,46997,1/24/2021
CUST01476,Jacob,Nguyen,Male,2/16/2004,Mumbai,Maharashtra,Financial Analyst,Premium,111255,12/23/2023
CUST01477,Christine,Gonzalez,Female,12/3/1992,Rome,Lazio,Entrepreneur,SME,113777,1/27/2024
CUST01478,Jason,Garcia,Male,8/15/1969,Bengaluru,Karnataka,Architect,Premium,168752,6/22/2025
CUST01479,Jonathan,Martin,Male,4/3/1969,Moscow,Moscow,Lawyer,Premium,284587,1/5/2021
CUST01480,Laura,Ramirez,Female,7/16/1965,Vancouver,British Columbia,Project Manager,Premium,112124,2/22/2026
CUST01481,Sophia,Moore,Female,6/12/2000,Auckland,Auckland,Sales Associate,Retail,37696,3/25/2021
CUST01482,George,Walker,Male,6/2/1956,Nairobi,Nairobi County,Chef,Retail,88435,7/23/2022
CUST01483,Dorothy,Smith,Female,1/20/2006,Atlanta,Georgia,Chef,Retail,66773,12/22/2025
CUST01484,Lisa,Thomas,Female,4/11/1967,Manila,Metro Manila,Doctor,Premium,255125,8/3/2020
CUST01485,Susan,Campbell,Female,6/5/1968,Chicago,Illinois,Accountant,Retail,82144,1/5/2021
CUST01486,Sandra,Adams,Female,8/9/1966,Houston,Texas,Chef,Retail,80750,9/30/2020
CUST01487,Jeffrey,King,Male,3/29/2006,Madrid,Madrid,Mechanic,Retail,37784,3/24/2020
CUST01488,Joshua,Hill,Male,10/24/1976,Sydney,New South Wales,Customer Support,Retail,34312,3/8/2021
CUST01489,Olivia,King,Female,9/10/1995,Cairo,Cairo,Researcher,Retail,54186,3/12/2024
CUST01490,Timothy,Garcia,Male,8/23/1960,Dublin,Leinster,Teacher,Retail,84786,3/25/2019
CUST01491,Justin,Anderson,Male,3/16/1957,Osaka,Osaka,Data Analyst,Premium,112529,12/16/2024
CUST01492,Scott,Moore,Male,7/4/1965,Istanbul,Istanbul,Retail Manager,Retail,42213,7/15/2022
CUST01493,Gary,Perez,Male,4/20/1999,Manila,Metro Manila,Mechanic,Retail,71501,4/15/2024
CUST01494,Stephen,Miller,Male,11/26/1970,Santiago,Santiago Metropolitan,Business Analyst,Premium,163140,5/15/2023
CUST01495,Jerry,King,Male,4/7/1959,Rome,Lazio,Civil Engineer,Premium,93592,4/23/2024
CUST01496,Jessica,Carter,Female,6/22/1994,Bangkok,Bangkok,Data Analyst,Premium,158608,5/31/2018
CUST01497,Dennis,Clark,Male,9/5/1966,Miami,Florida,Architect,Premium,96027,6/19/2020
CUST01498,Susan,Lee,Female,4/25/2003,Seoul,Seoul,Marketing Specialist,Retail,65165,6/8/2025
CUST01499,Carol,Moore,Female,1/16/2005,Dublin,Leinster,Project Manager,Premium,177206,4/20/2022
CUST01500,Carol,Williams,Female,1/2/1976,Nairobi,Nairobi County,Nurse,Retail,39284,11/16/2019
CUST01501,Jeffrey,Hill,Male,5/7/2002,Nairobi,Nairobi County,Lawyer,Premium,299945,4/2/2023
CUST01502,Sandra,Thomas,Female,1/30/1975,Seoul,Seoul,Graphic Designer,Retail,34668,4/4/2023
CUST01503,Patrick,Jackson,Male,6/11/1990,Toronto,Ontario,Marketing Specialist,Retail,40574,7/16/2022
CUST01504,Sarah,Robinson,Female,7/4/1995,Dublin,Leinster,Operations Manager,Premium,138934,5/19/2023
CUST01505,Kenneth,Thomas,Male,1/2/1963,Seoul,Seoul,Doctor,Premium,291145,2/21/2019
CUST01506,Jack,Clark,Male,11/22/1964,Istanbul,Istanbul,Marketing Specialist,Retail,84056,3/27/2022
CUST01507,Linda,Lee,Female,11/21/1975,Sao Paulo,Sao Paulo,Bank Teller,Retail,46427,4/28/2020
CUST01508,Dennis,Carter,Male,10/17/1990,Istanbul,Istanbul,Chef,Retail,69372,7/18/2019
CUST01509,Steven,Lee,Male,1/5/1963,Bogota,Bogota,Sales Associate,Retail,32925,5/26/2024
CUST01510,Rachel,Wilson,Female,6/17/2005,Bogota,Bogota,Customer Support,Retail,85923,2/19/2022
CUST01511,Michelle,King,Female,9/26/1971,Los Angeles,California,Project Manager,Premium,178189,8/24/2021
CUST01512,Michelle,Hill,Female,8/18/1958,Manila,Metro Manila,Financial Analyst,Premium,118980,9/22/2024
CUST01513,Jerry,Wilson,Male,2/17/1971,Seattle,Washington,Chef,Retail,72627,12/27/2025
CUST01514,Charles,Thomas,Male,6/28/1971,Amsterdam,North Holland,Data Analyst,Premium,140223,8/5/2025
CUST01515,Kathleen,Miller,Female,5/14/1972,Lima,Lima,Doctor,Premium,166249,3/29/2018
CUST01516,Shirley,Scott,Female,4/16/1998,Bangkok,Bangkok,Driver,Retail,36726,8/16/2019
CUST01517,Joshua,Robinson,Male,11/28/1979,Chicago,Illinois,Mechanic,Retail,77804,3/3/2022
CUST01518,Shirley,Flores,Female,12/2/1991,Atlanta,Georgia,Teacher,Retail,67724,2/26/2022
CUST01519,Nancy,Clark,Female,7/3/1984,Rome,Lazio,Electrician,Retail,33792,2/28/2024
CUST01520,Sandra,Martin,Female,2/3/1980,Singapore,Singapore,Project Manager,Premium,155637,10/1/2025
CUST01521,Amy,Thomas,Female,4/27/2005,Santiago,Santiago Metropolitan,Doctor,Premium,165642,9/23/2024
CUST01522,Cynthia,Nelson,Female,8/24/1968,Miami,Florida,Graphic Designer,Retail,45773,2/11/2021
CUST01523,Sarah,Jackson,Female,7/4/1959,Seattle,Washington,Doctor,Premium,219985,10/23/2023
CUST01524,Jerry,Nelson,Male,8/6/2000,Shanghai,Shanghai,Entrepreneur,SME,198335,4/27/2018
CUST01525,Patrick,Lopez,Male,10/10/1986,Seattle,Washington,Teacher,Retail,85508,7/7/2021
CUST01526,Nicholas,Anderson,Male,12/21/1989,Amsterdam,North Holland,Administrative Assistant,Retail,34488,11/28/2024
CUST01527,Rebecca,Lewis,Female,6/4/1969,Johannesburg,Gauteng,Marketing Specialist,Retail,76895,12/21/2019
CUST01528,Angela,Nguyen,Female,11/1/1967,Cape Town,Western Cape,Doctor,Premium,248307,5/27/2020
CUST01529,Ashley,Smith,Female,1/26/1985,Shanghai,Shanghai,Driver,Retail,68435,10/11/2021
CUST01530,Ashley,Williams,Female,8/21/2005,Seoul,Seoul,Sales Associate,Retail,57449,8/2/2023
CUST01531,Ryan,Hernandez,Male,11/5/1960,Dubai,Dubai,Business Analyst,Premium,115882,4/18/2025
CUST01532,Anthony,Brown,Male,9/10/2007,San Francisco,California,Customer Support,Retail,29830,5/2/2026
CUST01533,Samuel,Torres,Male,11/20/1980,Jakarta,Jakarta,HR Specialist,Retail,73062,8/30/2024
CUST01534,Margaret,Scott,Female,4/22/1969,New York,New York,Data Analyst,Premium,178797,4/8/2019
CUST01535,Jerry,Adams,Male,2/7/2000,Cairo,Cairo,Nurse,Retail,43416,8/11/2023
CUST01536,Gregory,Roberts,Male,6/6/1980,Buenos Aires,Buenos Aires,Project Manager,Premium,163660,6/7/2019
CUST01537,Katherine,Moore,Female,8/17/1960,Shanghai,Shanghai,Entrepreneur,SME,158175,5/18/2025
CUST01538,Emily,Taylor,Female,8/30/1987,Miami,Florida,Lawyer,Premium,267030,6/18/2026
CUST01539,Elizabeth,Lewis,Female,8/17/1981,New York,New York,Administrative Assistant,Retail,77603,6/13/2024
CUST01540,Matthew,Clark,Male,9/11/1971,Shanghai,Shanghai,Business Analyst,Premium,93343,10/12/2022
CUST01541,Jacob,Scott,Male,7/23/1994,Seoul,Seoul,Mechanic,Retail,75011,7/13/2018
CUST01542,Kimberly,Taylor,Female,5/18/2007,Seoul,Seoul,Operations Manager,Premium,119655,8/14/2019
CUST01543,Betty,Campbell,Female,9/12/1976,Manila,Metro Manila,Customer Support,Retail,47248,6/29/2025
CUST01544,Thomas,Green,Male,3/15/1981,Toronto,Ontario,Teacher,Retail,39231,3/11/2026
CUST01545,Christine,Smith,Female,5/29/1967,Mexico City,CDMX,Teacher,Retail,81652,6/8/2023
CUST01546,Raymond,Moore,Male,7/9/1956,Sydney,New South Wales,Driver,Retail,50094,1/9/2020
CUST01547,Dennis,Carter,Male,6/5/1979,Auckland,Auckland,Civil Engineer,Premium,165679,4/20/2023
CUST01548,Robert,Smith,Male,6/24/2002,Auckland,Auckland,Financial Analyst,Premium,137901,1/7/2021
CUST01549,Susan,Taylor,Female,5/31/2000,Abu Dhabi,Abu Dhabi,Graphic Designer,Retail,56421,9/25/2019
CUST01550,Olivia,Smith,Female,1/30/1997,Johannesburg,Gauteng,Civil Engineer,Premium,93346,3/25/2024
CUST01551,Donald,Anderson,Male,5/8/1992,Lagos,Lagos,Consultant,SME,225148,9/24/2020
CUST01552,Sarah,Baker,Female,8/6/1975,Houston,Texas,Software Engineer,Premium,121888,10/17/2023
CUST01553,Anna,Jones,Female,6/30/1963,Madrid,Madrid,Accountant,Retail,59160,7/1/2025
CUST01554,Emily,Campbell,Female,7/22/1986,Toronto,Ontario,Electrician,Retail,73161,3/24/2026
CUST01555,Michelle,Carter,Female,8/12/1979,Bengaluru,Karnataka,Electrician,Retail,62009,11/20/2021
CUST01556,Sophia,Anderson,Female,1/4/2004,Auckland,Auckland,Researcher,Retail,66337,9/22/2021
CUST01557,Amy,Young,Female,11/15/1972,Toronto,Ontario,Driver,Retail,84145,10/14/2022
CUST01558,Cynthia,Rivera,Female,8/5/1990,Amsterdam,North Holland,Administrative Assistant,Retail,72686,5/25/2019
CUST01559,Margaret,White,Female,5/30/2001,Jakarta,Jakarta,Data Analyst,Premium,85069,4/25/2018
CUST01560,Katherine,Davis,Female,10/8/1982,Manila,Metro Manila,Administrative Assistant,Retail,67559,2/28/2023
CUST01561,Matthew,Flores,Male,8/17/2005,Jakarta,Jakarta,HR Specialist,Retail,86168,8/3/2020
CUST01562,Kenneth,Davis,Male,6/27/1995,Vancouver,British Columbia,Operations Manager,Premium,137535,6/29/2021
CUST01563,Katherine,Martin,Female,10/11/1993,Los Angeles,California,Consultant,SME,127448,2/22/2025
CUST01564,Ashley,Williams,Female,3/8/1966,Los Angeles,California,Electrician,Retail,86268,2/4/2018
CUST01565,Sophia,Lee,Female,5/28/1996,Amsterdam,North Holland,Driver,Retail,35620,3/6/2023
CUST01566,Kathleen,Anderson,Female,11/12/1955,Osaka,Osaka,Accountant,Retail,43078,1/31/2026
CUST01567,Raymond,Moore,Male,7/3/1972,Singapore,Singapore,Civil Engineer,Premium,109639,7/22/2023
CUST01568,Mary,Williams,Female,3/11/1987,Hong Kong,Hong Kong,HR Specialist,Retail,80822,4/21/2019
CUST01569,Margaret,Baker,Female,5/22/1964,Cape Town,Western Cape,Accountant,Retail,56389,3/6/2024
CUST01570,Amanda,Miller,Female,10/28/1958,Vancouver,British Columbia,Driver,Retail,70760,6/7/2018
CUST01571,Michelle,Hall,Female,3/7/1961,Dublin,Leinster,Consultant,SME,154382,5/30/2026
CUST01572,Deborah,Rodriguez,Female,10/18/1997,Beijing,Beijing,Administrative Assistant,Retail,47112,2/21/2020
CUST01573,Carol,Baker,Female,9/14/1975,Lagos,Lagos,Financial Analyst,Premium,105127,2/16/2025
CUST01574,Katherine,Young,Female,10/25/1963,Delhi,Delhi,Accountant,Retail,34493,3/17/2022
CUST01575,Kimberly,Moore,Female,11/3/1984,Cape Town,Western Cape,Researcher,Retail,45101,11/3/2023
CUST01576,Samantha,Green,Female,12/2/1971,Montreal,Quebec,Nurse,Retail,40854,9/29/2022
CUST01577,Jessica,Hall,Female,5/14/2003,Montreal,Quebec,Architect,Premium,142839,3/24/2019
CUST01578,Patricia,Rodriguez,Female,4/4/1957,Santiago,Santiago Metropolitan,Teacher,Retail,69543,5/12/2026
CUST01579,James,Adams,Male,2/25/1978,Vancouver,British Columbia,HR Specialist,Retail,44434,7/31/2021
CUST01580,Rebecca,Jackson,Female,7/21/1957,Montreal,Quebec,Data Analyst,Premium,153806,3/14/2023
CUST01581,Jerry,Nguyen,Male,10/9/1978,Seattle,Washington,Mechanic,Retail,57536,9/5/2022
CUST01582,Nancy,Taylor,Female,9/27/1980,Toronto,Ontario,Nurse,Retail,40764,11/21/2023
CUST01583,Michael,Green,Male,9/9/1967,Houston,Texas,Customer Support,Retail,63213,12/14/2024
CUST01584,Melissa,Sanchez,Female,2/8/1973,Osaka,Osaka,Researcher,Retail,33634,3/14/2026
CUST01585,Linda,Moore,Female,9/22/1968,Nairobi,Nairobi County,Nurse,Retail,57582,6/4/2022
CUST01586,Cynthia,Mitchell,Female,4/23/1977,Amsterdam,North Holland,Operations Manager,Premium,96359,3/20/2026
CUST01587,Kathleen,Young,Female,9/13/1962,Vancouver,British Columbia,Administrative Assistant,Retail,32903,2/23/2019
CUST01588,Jacob,Jones,Male,6/10/1979,Singapore,Singapore,Software Engineer,Premium,86344,4/12/2023
CUST01589,Ryan,Brown,Male,1/6/2000,Cape Town,Western Cape,Consultant,SME,219424,7/4/2024
CUST01590,Shirley,Wright,Female,6/15/1997,Bangkok,Bangkok,Retail Manager,Retail,34330,2/12/2023
CUST01591,Pamela,Lee,Female,6/23/2008,Cairo,Cairo,Accountant,Retail,46305,12/17/2019
CUST01592,Katherine,Nelson,Female,5/4/1986,Nairobi,Nairobi County,Mechanic,Retail,53828,1/22/2021
CUST01593,Steven,Carter,Male,11/18/1978,Seoul,Seoul,Entrepreneur,SME,146943,10/27/2025
CUST01594,Jason,Harris,Male,12/5/1976,Manila,Metro Manila,Mechanic,Retail,55369,10/7/2023
CUST01595,Christine,Jackson,Female,5/23/2005,Cairo,Cairo,Customer Support,Retail,52469,7/30/2019
CUST01596,Kathleen,Green,Female,2/10/1992,Toronto,Ontario,Retail Manager,Retail,63112,3/1/2022
CUST01597,Kevin,Johnson,Male,10/17/2006,Singapore,Singapore,Consultant,SME,128781,10/30/2023
CUST01598,Amanda,Baker,Female,11/5/2004,Jakarta,Jakarta,Mechanic,Retail,78890,6/2/2020
CUST01599,Sarah,Taylor,Female,6/19/2004,Buenos Aires,Buenos Aires,HR Specialist,Retail,54773,9/7/2024
CUST01600,Betty,Martinez,Female,3/27/2004,Beijing,Beijing,Civil Engineer,Premium,86682,5/19/2025
CUST01601,Joseph,Martin,Male,12/25/1962,Johannesburg,Gauteng,Researcher,Retail,43101,3/27/2023
CUST01602,Kevin,White,Male,4/1/1964,Miami,Florida,Mechanic,Retail,88050,9/5/2022
CUST01603,Donald,Smith,Male,3/26/1965,Vancouver,British Columbia,Accountant,Retail,31190,9/9/2020
CUST01604,Amy,Torres,Female,1/22/2002,Cairo,Cairo,Chef,Retail,37849,5/3/2020
CUST01605,Jeffrey,Adams,Male,2/28/1985,Vancouver,British Columbia,Customer Support,Retail,42848,1/8/2018
CUST01606,William,Harris,Male,7/4/2005,Paris,Ile-de-France,Entrepreneur,SME,150311,6/7/2019
CUST01607,Patrick,Scott,Male,6/14/1986,Dublin,Leinster,Civil Engineer,Premium,161365,10/3/2020
CUST01608,Ashley,Davis,Female,1/5/1956,Moscow,Moscow,Marketing Specialist,Retail,64938,1/13/2024
CUST01609,Carol,Rivera,Female,3/13/1964,Miami,Florida,Consultant,SME,189187,8/30/2018
CUST01610,Matthew,Anderson,Male,4/27/1985,Miami,Florida,Bank Teller,Retail,38908,4/5/2018
CUST01611,Rebecca,Miller,Female,2/8/1988,Los Angeles,California,Entrepreneur,SME,121444,8/21/2022
CUST01612,Helen,Scott,Female,3/29/1967,Moscow,Moscow,Student,Retail,11747,2/15/2024
CUST01613,Dorothy,Jackson,Female,2/3/1968,Madrid,Madrid,Sales Associate,Retail,81668,11/18/2018
CUST01614,Joshua,White,Male,4/9/1973,Shanghai,Shanghai,Retail Manager,Retail,64820,7/27/2025
CUST01615,William,Mitchell,Male,2/4/1957,Lagos,Lagos,Graphic Designer,Retail,40325,4/15/2020
CUST01616,Christine,Flores,Female,7/23/1965,Cape Town,Western Cape,Doctor,Premium,130157,1/11/2024
CUST01617,Jessica,Sanchez,Female,8/27/1961,San Francisco,California,Data Analyst,Premium,172875,2/28/2020
CUST01618,Joshua,Anderson,Male,7/11/1961,Cape Town,Western Cape,Marketing Specialist,Retail,79602,12/4/2020
CUST01619,Kathleen,Nelson,Female,10/19/1977,Dublin,Leinster,Financial Analyst,Premium,92422,10/21/2023
